match_id,competition,season,kickoff_utc,home_team,away_team,prediction_cutoff_at_utc,home_games_3,home_gf_3,home_ga_3,home_points_3,home_gd_3,home_pit_ok_3,away_games_3,away_gf_3,away_ga_3,away_points_3,away_gd_3,away_pit_ok_3,home_games_5,home_gf_5,home_ga_5,home_points_5,home_gd_5,home_pit_ok_5,away_games_5,away_gf_5,away_ga_5,away_points_5,away_gd_5,away_pit_ok_5,home_games_10,home_gf_10,home_ga_10,home_points_10,home_gd_10,home_pit_ok_10,away_games_10,away_gf_10,away_ga_10,away_points_10,away_gd_10,away_pit_ok_10,home_gd_5_minus_away_gd_5,home_points_5_minus_away_points_5,home_advantage,feature_source_max_available_at_utc,pit_verified,home_goals,away_goals,target
fd:CHA:2013:303,CHA,2013/14,2014-01-18 00:00:00+00:00,Leeds,Leicester,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,0.0,1.0,2
fd:CHA:2013:298,CHA,2013/14,2014-01-18 00:00:00+00:00,Birmingham,Yeovil,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,0.0,2.0,2
fd:CHA:2013:297,CHA,2013/14,2014-01-18 00:00:00+00:00,Barnsley,Blackpool,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,0.0,0
fd:ERE:2013:163,ERE,2013/14,2014-01-18 00:00:00+00:00,AZ Alkmaar,NAC Breda,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,3.0,0.0,0
fd:ERE:2013:164,ERE,2013/14,2014-01-18 00:00:00+00:00,Heerenveen,Roda,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,2.0,1
fd:ERE:2013:165,ERE,2013/14,2014-01-18 00:00:00+00:00,Waalwijk,Groningen,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,1.0,1
fd:ERE:2013:166,ERE,2013/14,2014-01-18 00:00:00+00:00,Zwolle,Vitesse,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,2.0,2
fd:LL:2013:194,LL,2013/14,2014-01-18 00:00:00+00:00,Granada,Osasuna,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,0.0,0.0,1
fd:SA:2013:191,SA,2013/14,2014-01-18 00:00:00+00:00,Roma,Livorno,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,3.0,0.0,0
fd:SA:2013:190,SA,2013/14,2014-01-18 00:00:00+00:00,Juventus,Sampdoria,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,4.0,2.0,0
fd:CHA:2013:308,CHA,2013/14,2014-01-18 00:00:00+00:00,Reading,Bolton,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,7.0,1.0,0
fd:CHA:2013:307,CHA,2013/14,2014-01-18 00:00:00+00:00,QPR,Huddersfield,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,1.0,0
fd:CHA:2013:306,CHA,2013/14,2014-01-18 00:00:00+00:00,Nott'm Forest,Blackburn,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,4.0,1.0,0
fd:CHA:2013:305,CHA,2013/14,2014-01-18 00:00:00+00:00,Millwall,Ipswich,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,0.0,0
fd:CHA:2013:304,CHA,2013/14,2014-01-18 00:00:00+00:00,Middlesbrough,Charlton,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,0.0,0
fd:LL:2013:193,LL,2013/14,2014-01-18 00:00:00+00:00,Espanol,Celta,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,0.0,0
fd:CHA:2013:302,CHA,2013/14,2014-01-18 00:00:00+00:00,Doncaster,Wigan,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,3.0,0.0,0
fd:CHA:2013:300,CHA,2013/14,2014-01-18 00:00:00+00:00,Burnley,Sheffield Weds,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,1.0,1
fd:CHA:2013:299,CHA,2013/14,2014-01-18 00:00:00+00:00,Bournemouth,Watford,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,1.0,1
fd:LL:2013:192,LL,2013/14,2014-01-18 00:00:00+00:00,Elche,Vallecano,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,0.0,0
fd:LL:2013:191,LL,2013/14,2014-01-18 00:00:00+00:00,Betis,Real Madrid,2014-01-17 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,0.0,5.0,2
fd:ERE:2013:167,ERE,2013/14,2014-01-19 00:00:00+00:00,Ajax,PSV Eindhoven,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,0.0,0
fd:LL:2013:198,LL,2013/14,2014-01-19 00:00:00+00:00,Villarreal,Almeria,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,0.0,0
fd:FL1:2013:206,FL1,2013/14,2014-01-19 00:00:00+00:00,Paris SG,Nantes,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,5.0,0.0,0
fd:LL:2013:197,LL,2013/14,2014-01-19 00:00:00+00:00,Levante,Barcelona,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,1.0,1
fd:LL:2013:196,LL,2013/14,2014-01-19 00:00:00+00:00,Getafe,Sociedad,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,2.0,1
fd:SA:2013:197,SA,2013/14,2014-01-19 00:00:00+00:00,Milan,Verona,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,0.0,0
fd:SA:2013:199,SA,2013/14,2014-01-19 00:00:00+00:00,Udinese,Lazio,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,3.0,2
fd:SA:2013:198,SA,2013/14,2014-01-19 00:00:00+00:00,Sassuolo,Torino,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,0.0,2.0,2
fd:SA:2013:196,SA,2013/14,2014-01-19 00:00:00+00:00,Genoa,Inter,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,0.0,0
fd:SA:2013:195,SA,2013/14,2014-01-19 00:00:00+00:00,Chievo,Parma,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,2.0,2
fd:SA:2013:194,SA,2013/14,2014-01-19 00:00:00+00:00,Catania,Fiorentina,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,0.0,3.0,2
fd:SA:2013:193,SA,2013/14,2014-01-19 00:00:00+00:00,Bologna,Napoli,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,2.0,1
fd:SA:2013:192,SA,2013/14,2014-01-19 00:00:00+00:00,Atalanta,Cagliari,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,0.0,0
fd:FL1:2013:207,FL1,2013/14,2014-01-19 00:00:00+00:00,Reims,Lyon,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,0.0,2.0,2
fd:LL:2013:195,LL,2013/14,2014-01-19 00:00:00+00:00,Ath Madrid,Sevilla,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,1.0,1
fd:FL1:2013:208,FL1,2013/14,2014-01-19 00:00:00+00:00,Toulouse,Monaco,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,0.0,2.0,2
fd:ERE:2013:169,ERE,2013/14,2014-01-19 00:00:00+00:00,Nijmegen,Den Haag,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,3.0,1.0,0
fd:ERE:2013:168,ERE,2013/14,2014-01-19 00:00:00+00:00,Cambuur,Go Ahead Eagles,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,0.0,0
fd:EPL:2013:218,EPL,2013/14,2014-01-19 00:00:00+00:00,Swansea,Tottenham,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,3.0,2
fd:EPL:2013:217,EPL,2013/14,2014-01-19 00:00:00+00:00,Chelsea,Man United,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,3.0,1.0,0
fd:ERE:2013:170,ERE,2013/14,2014-01-19 00:00:00+00:00,Utrecht,Feyenoord,2014-01-18 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,5.0,2
fd:EPL:2013:219,EPL,2013/14,2014-01-20 00:00:00+00:00,West Brom,Everton,2014-01-19 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,1.0,1
fd:LL:2013:199,LL,2013/14,2014-01-20 00:00:00+00:00,Ath Bilbao,Valladolid,2014-01-19 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,4.0,2.0,0
fd:ERE:2013:171,ERE,2013/14,2014-01-24 00:00:00+00:00,Heracles,Waalwijk,2014-01-23 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,1.0,0
fd:LL:2013:200,LL,2013/14,2014-01-24 00:00:00+00:00,Celta,Betis,2014-01-23 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,4.0,2.0,0
fd:BL1:2013:152,BL1,2013/14,2014-01-24 00:00:00+00:00,M'gladbach,Bayern Munich,2014-01-23 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,0.0,2.0,2
fd:FL1:2013:209,FL1,2013/14,2014-01-24 00:00:00+00:00,Lille,Rennes,2014-01-23 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,1.0,1
fd:LL:2013:202,LL,2013/14,2014-01-25 00:00:00+00:00,Sevilla,Levante,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,3.0,2
fd:CHA:2013:310,CHA,2013/14,2014-01-25 00:00:00+00:00,Blackpool,Doncaster,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,1.0,1
fd:CHA:2013:311,CHA,2013/14,2014-01-25 00:00:00+00:00,Ipswich,Reading,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,0.0,0
fd:CHA:2013:312,CHA,2013/14,2014-01-25 00:00:00+00:00,Leicester,Middlesbrough,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,0.0,0
fd:SA:2013:200,SA,2013/14,2014-01-25 00:00:00+00:00,Lazio,Juventus,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,1.0,1
fd:SA:2013:201,SA,2013/14,2014-01-25 00:00:00+00:00,Napoli,Chievo,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,1.0,1
fd:FL1:2013:213,FL1,2013/14,2014-01-25 00:00:00+00:00,Nantes,Reims,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,0.0,0.0,1
fd:ERE:2013:175,ERE,2013/14,2014-01-25 00:00:00+00:00,Roda,Utrecht,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,0.0,0
fd:ERE:2013:174,ERE,2013/14,2014-01-25 00:00:00+00:00,PSV Eindhoven,AZ Alkmaar,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,0.0,0
fd:ERE:2013:173,ERE,2013/14,2014-01-25 00:00:00+00:00,NAC Breda,Zwolle,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,2.0,2
fd:ERE:2013:172,ERE,2013/14,2014-01-25 00:00:00+00:00,Den Haag,Feyenoord,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,3.0,2.0,0
fd:BL1:2013:154,BL1,2013/14,2014-01-25 00:00:00+00:00,Ein Frankfurt,Hertha,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,0.0,0
fd:BL1:2013:155,BL1,2013/14,2014-01-25 00:00:00+00:00,Freiburg,Leverkusen,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,3.0,2.0,0
fd:CHA:2013:309,CHA,2013/14,2014-01-25 00:00:00+00:00,Blackburn,Derby,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,1.0,1
fd:BL1:2013:156,BL1,2013/14,2014-01-25 00:00:00+00:00,Nurnberg,Hoffenheim,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,4.0,0.0,0
fd:BL1:2013:157,BL1,2013/14,2014-01-25 00:00:00+00:00,Stuttgart,Mainz,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,2.0,2
fd:BL1:2013:158,BL1,2013/14,2014-01-25 00:00:00+00:00,Wolfsburg,Hannover,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,3.0,2
fd:LL:2013:204,LL,2013/14,2014-01-25 00:00:00+00:00,Valladolid,Villarreal,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,0.0,0
fd:LL:2013:201,LL,2013/14,2014-01-25 00:00:00+00:00,Real Madrid,Granada,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,0.0,0
fd:LL:2013:203,LL,2013/14,2014-01-25 00:00:00+00:00,Valencia,Espanol,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,2.0,1
fd:FL1:2013:212,FL1,2013/14,2014-01-25 00:00:00+00:00,Montpellier,Nice,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,3.0,1.0,0
fd:BL1:2013:153,BL1,2013/14,2014-01-25 00:00:00+00:00,Dortmund,Augsburg,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,2.0,1
fd:FL1:2013:211,FL1,2013/14,2014-01-25 00:00:00+00:00,Guingamp,Paris SG,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,1.0,1
fd:FL1:2013:210,FL1,2013/14,2014-01-25 00:00:00+00:00,Ajaccio,Sochaux,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,1.0,1
fd:FL1:2013:214,FL1,2013/14,2014-01-25 00:00:00+00:00,Valenciennes,Lorient,2014-01-24 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,1.0,1
fd:SA:2013:205,SA,2013/14,2014-01-26 00:00:00+00:00,Livorno,Sassuolo,2014-01-25 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,3.0,1.0,0
fd:LL:2013:206,LL,2013/14,2014-01-26 00:00:00+00:00,Barcelona,Malaga,2014-01-25 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,3.0,0.0,0
fd:LL:2013:205,LL,2013/14,2014-01-26 00:00:00+00:00,Almeria,Getafe,2014-01-25 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,0.0,0
fd:FL1:2013:217,FL1,2013/14,2014-01-26 00:00:00+00:00,Monaco,Marseille,2014-01-25 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,0.0,0
fd:BL1:2013:160,BL1,2013/14,2014-01-26 00:00:00+00:00,Werder Bremen,Braunschweig,2014-01-25 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,0.0,0.0,1
fd:ERE:2013:178,ERE,2013/14,2014-01-26 00:00:00+00:00,Vitesse,Nijmegen,2014-01-25 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,1.0,1
fd:ERE:2013:177,ERE,2013/14,2014-01-26 00:00:00+00:00,Go Ahead Eagles,Ajax,2014-01-25 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,0.0,1.0,2
fd:SA:2013:202,SA,2013/14,2014-01-26 00:00:00+00:00,Cagliari,Milan,2014-01-25 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,2.0,2
fd:LL:2013:207,LL,2013/14,2014-01-26 00:00:00+00:00,Osasuna,Ath Bilbao,2014-01-25 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,5.0,2
fd:SA:2013:203,SA,2013/14,2014-01-26 00:00:00+00:00,Fiorentina,Genoa,2014-01-25 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,3.0,3.0,1
fd:SA:2013:204,SA,2013/14,2014-01-26 00:00:00+00:00,Inter,Catania,2014-01-25 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,0.0,0.0,1
fd:SA:2013:206,SA,2013/14,2014-01-26 00:00:00+00:00,Parma,Udinese,2014-01-25 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,0.0,0
fd:SA:2013:207,SA,2013/14,2014-01-26 00:00:00+00:00,Sampdoria,Bologna,2014-01-25 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,1.0,1
fd:ERE:2013:176,ERE,2013/14,2014-01-26 00:00:00+00:00,Cambuur,Heerenveen,2014-01-25 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,3.0,1.0,0
fd:SA:2013:208,SA,2013/14,2014-01-26 00:00:00+00:00,Torino,Atalanta,2014-01-25 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,0.0,0
fd:LL:2013:208,LL,2013/14,2014-01-26 00:00:00+00:00,Vallecano,Ath Madrid,2014-01-25 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,4.0,2
fd:SA:2013:209,SA,2013/14,2014-01-26 00:00:00+00:00,Verona,Roma,2014-01-25 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,3.0,2
fd:FL1:2013:215,FL1,2013/14,2014-01-26 00:00:00+00:00,Bordeaux,St Etienne,2014-01-25 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,0.0,0
fd:FL1:2013:216,FL1,2013/14,2014-01-26 00:00:00+00:00,Lyon,Evian Thonon Gaillard,2014-01-25 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,3.0,0.0,0
fd:BL1:2013:159,BL1,2013/14,2014-01-26 00:00:00+00:00,Hamburg,Schalke 04,2014-01-25 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,0.0,3.0,2
fd:LL:2013:209,LL,2013/14,2014-01-27 00:00:00+00:00,Sociedad,Elche,2014-01-26 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,4.0,0.0,0
